price,duration,emirate,number,character,timestamp,value_of_X,number_of_X,value_of_Y,number_of_Y,pattern,number_of_zeros,number_of_digits,isYear,isPalindrome,isMemeNumber,containsMemeNumber,isCarModel,containsSeries,isFullSeries,random
18500,,dubai,34340,Y,07:00.0,3,2,4,2,XYXY0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.729895241
3300,1 month ago,dubai,88486,f,07:00.0,8,3,4,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.566038557
6900,6 hours ago,dubai,74574,s,07:00.0,4,2,7,2,YX_YX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.995520742
16900,,dubai,6787,A,07:00.1,7,2,6,1,_X_X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.46483684
599000,,dubai,334,D,07:00.0,3,2,4,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.332055058
7500,2 weeks ago,dubai,80903,r,07:00.0,3,1,8,1,_0_0_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916347622
45000,4 days ago,dubai,44004,u,07:00.0,4,3,,0,XX00X,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.339587525
7500,1 week ago,dubai,66164,s,07:00.1,6,3,1,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.569170802
6500,4 months ago,dubai,76077,t,07:00.0,7,3,6,1,X_0XX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.637310537
35000,3 months ago,dubai,2253,c,07:00.0,2,2,3,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.057803119
5500,2 weeks ago,dubai,55756,x,07:00.0,5,3,6,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.90259762
7000,1 hour ago,dubai,68661,x,07:00.0,6,3,1,1,X_XX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.975496749
25000,4 months ago,dubai,68507,x,07:00.0,5,1,6,1,___0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.103106879
20000,5 months ago,dubai,3475,h,07:00.0,3,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.863754787
46000,,dubai,5344,O,07:00.0,4,2,3,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.262812165
22500,11 months ago,dubai,6456,o,07:00.0,6,2,4,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.550477713
33000,1 week ago,dubai,12343,k,07:00.0,3,2,1,1,__X_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.293025984
4900,2 weeks ago,dubai,33848,p,07:00.0,3,2,8,2,XXY_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.079312028
8900,2 weeks ago,dubai,92266,i,07:00.0,2,2,6,2,_XXYY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.587288917
500000,,dubai,60000,J,07:00.1,6,1,,0,_0000,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.824243666
15000,,dubai,2824,AA,07:00.1,2,2,4,1,X_X_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.923372469
9500,,dubai,70055,C,07:00.1,5,2,7,1,_00XX,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.801826429
560000,,dubai,775,O,07:00.1,7,2,5,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.773005504
2999,2 months ago,dubai,64741,aa,07:00.0,4,2,1,1,_X_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.488753767
15500,1 day ago,dubai,31234,v,07:00.0,3,2,1,1,X__X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.965063595
30000,3 months ago,dubai,34334,q,07:00.0,3,3,4,2,XYXXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.725624329
29000,,dubai,10106,D,07:00.0,1,2,6,1,X0X0_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.475570235
28000,19 hours ago,dubai,15215,b,07:00.0,1,2,5,2,XY_XY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.312239437
12500,8 months ago,dubai,8246,p,07:00.0,2,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.399652573
6000,1 week ago,dubai,12499,y,07:00.1,9,2,1,1,___XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.156437118
19500,1 week ago,dubai,8213,g,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.392168935
2900,1 month ago,dubai,35102,b,07:00.0,1,1,2,1,___0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.203248199
25900,,dubai,9543,DD,07:00.0,3,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.34851151
3200,,dubai,63446,Y,07:00.0,4,2,6,2,Y_XXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.891576143
35000,,dubai,6760,S,07:00.0,6,2,7,1,X_X0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.462787429
17900,,dubai,1196,Z,07:00.1,1,2,6,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.385463052
5900,2 months ago,dubai,10213,w,07:00.0,1,2,2,1,X0_X_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.438656325
26500,,dubai,1310,P,07:00.1,1,2,3,1,X_X0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.469155323
16900,,dubai,8281,CC,07:00.1,8,2,1,1,X_X_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74217679
749000,,dubai,70000,J,07:00.0,7,1,,0,_0000,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.794440744
33000,3 months ago,dubai,8380,o,07:00.0,8,2,3,1,X_X0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.291017767
15900,,dubai,1570,H,07:00.1,1,1,5,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.919391676
12900,,dubai,1692,K,07:00.1,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.685870238
8900,,dubai,96911,V,07:00.0,1,2,9,2,Y_YXX,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.407589534
99000,1 month ago,dubai,11188,d,07:00.0,1,3,8,2,XXXYY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.257449068
4900,12 hours ago,dubai,76366,d,07:00.0,6,3,3,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.846016574
5500,6 months ago,dubai,11353,s,07:00.0,1,2,3,2,XXY_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.384450754
4500,7 months ago,dubai,17551,t,07:00.0,1,2,5,2,X_YYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.348261052
8500,3 months ago,dubai,31318,v,07:00.0,1,2,3,2,YXYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.712795107
5000,7 months ago,dubai,22352,q,07:00.0,2,3,3,1,XX__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.296333044
650000,,dubai,812,N,07:00.0,1,1,2,1,___,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.684107604
15000,4 days ago,dubai,70771,x,07:00.0,7,3,1,1,X0XX_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.71854543
9500,1 day ago,dubai,90404,l,07:00.0,4,2,9,1,_0X0X,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.404130157
160000,,dubai,11911,DD,07:00.0,1,4,9,1,XX_XX,0,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.291008434
4499,8 months ago,dubai,49719,aa,07:00.0,9,2,1,1,_X__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.558067154
42000,,dubai,66006,Z,07:00.0,6,3,,0,XX00X,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.616617767
6500,1 week ago,dubai,63004,n,07:00.0,3,1,4,1,__00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.26790303
20000,,dubai,9529,D,07:00.0,9,2,2,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.248452979
18000,3 months ago,dubai,2458,p,07:00.0,2,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.608058394
12500,6 months ago,dubai,51055,d,07:00.0,5,3,1,1,X_0XX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.522428636
10000,,dubai,14911,W,07:00.0,1,3,4,1,X__XX,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.048282353
35000,,dubai,6939,O,07:00.0,9,2,3,1,_X_X,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.745329934
12000,1 day ago,dubai,21354,n,07:00.0,1,1,2,1,_____,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.599530735
12500,,dubai,11601,S,07:00.0,1,3,6,1,XX_0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.969564446
32900,2 days ago,dubai,2402,p,07:00.0,2,2,4,1,X_0X,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.133572807
2900,,dubai,74106,W,07:00.1,1,1,4,1,___0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.513314248
4900,2 weeks ago,dubai,66461,x,07:00.0,6,3,1,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556160116
24000,3 months ago,dubai,8994,q,07:00.0,9,2,4,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.30721463
8700,,dubai,30077,D,07:00.1,7,2,3,1,_00XX,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.44837551
5900,2 weeks ago,dubai,11417,t,07:00.0,1,3,4,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.881073085
6900,3 days ago,dubai,56505,cc,07:00.0,5,3,6,1,X_X0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.444145701
5500,2 months ago,dubai,21198,bb,07:00.0,1,2,2,1,_XX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.414770907
8500,9 hours ago,dubai,56858,aa,07:00.0,5,2,8,2,X_YXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.435825842
6000,,dubai,30970,O,07:00.0,3,1,7,1,_0__0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.215279422
4900,2 weeks ago,dubai,33272,u,07:00.0,2,2,3,2,YYX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.68773205
4900,12 hours ago,dubai,63565,b,07:00.0,5,2,6,2,Y_XYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97246318
13000,1 month ago,dubai,55170,a,07:00.0,5,2,1,1,XX__0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.884509689
18900,9 months ago,dubai,4654,j,07:00.0,4,2,5,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.146865124
3500,3 months ago,dubai,26561,t,07:00.0,6,2,1,1,_X_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.521194888
4900,2 weeks ago,dubai,77434,q,07:00.0,4,2,7,2,YYX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.378450663
25000,3 weeks ago,dubai,17222,r,07:00.0,2,3,1,1,__XXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.074054041
50000,2 months ago,dubai,11052,y,07:00.0,1,2,2,1,XX0__,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999373317
169000,7 months ago,dubai,77771,h,07:00.0,7,4,1,1,XXXX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.753494681
3900,,dubai,70654,B,07:00.1,4,1,5,1,_0___,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.754918858
3900,7 months ago,dubai,26112,k,07:00.0,1,2,2,2,Y_XXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.134601306
14500,10 months ago,dubai,52111,v,07:00.0,1,3,2,1,__XXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.110013274
3500,12 hours ago,dubai,40723,b,07:00.0,2,1,3,1,_0___,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19974119
5000,5 months ago,dubai,58090,aa,07:00.0,5,1,8,1,__0_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.367721405
18000,1 day ago,dubai,20061,a,07:00.0,1,1,2,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.80233521
239000,3 months ago,dubai,4400,w,07:00.0,4,2,,0,XX00,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.364769955
50000,,dubai,63036,Z,07:00.0,3,2,6,2,YX0XY,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.598719341
7900,4 weeks ago,dubai,23424,y,07:00.0,2,2,4,2,X_YXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.188895825
6250,2 months ago,dubai,77671,u,07:00.0,7,3,1,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.549111512
5900,,dubai,29923,I,07:00.0,2,2,9,2,XYYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.511200739
3900,23 hours ago,dubai,30232,q,07:00.0,2,2,3,2,Y0XYX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.641085338
27500,6 days ago,dubai,8918,t,07:00.1,8,2,1,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.376230737
20000,1 day ago,dubai,91121,r,07:00.0,1,3,2,1,_XX_X,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.743875761
6900,6 months ago,dubai,41101,u,07:00.0,1,3,4,1,_XX0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.600578123
5500,5 months ago,dubai,41181,r,07:00.0,1,3,4,1,_XX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.404527346
30000,3 months ago,dubai,9366,r,07:00.0,6,2,3,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.331504213
16000,1 month ago,dubai,8704,g,07:00.0,4,1,7,1,__0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.854418286
10900,,dubai,19918,L,07:00.0,1,2,9,2,XYYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.117571077
5500,2 weeks ago,dubai,45141,x,07:00.0,1,2,4,2,Y_XYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.052022611
99000,,dubai,2112,O,07:00.1,1,2,2,2,YXXY,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05990605
16900,,dubai,6799,P,07:00.1,9,2,6,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.654451409
1595000,,dubai,5555,L,07:00.0,5,4,,0,XXXX,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.842653391
2200,23 hours ago,dubai,76445,x,07:00.0,4,2,5,1,__XX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.208359964
6800,7 months ago,dubai,13354,l,07:00.0,3,2,1,1,_XX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.606245156
149000,,dubai,6969,Y,07:00.1,6,2,9,2,XYXY,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.40026489
7500,3 weeks ago,dubai,54800,q,07:00.0,4,1,5,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.722897417
18900,,dubai,9209,W,07:00.1,9,2,2,1,X_0X,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.550917828
21000,4 days ago,dubai,12544,a,07:00.0,4,2,1,1,___XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.257942745
15000,,dubai,61011,B,07:00.0,1,3,6,1,_X0XX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.15479183
15500,3 months ago,dubai,6805,f,07:00.0,5,1,6,1,__0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.502155586
29900,1 day ago,dubai,86633,a,07:00.0,3,2,6,2,_YYXX,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.04274749
17500,1 week ago,dubai,7941,k,07:00.0,1,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.551426953
11500,,dubai,76969,Y,07:00.0,6,2,9,2,_XYXY,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.861543514
25000,3 days ago,dubai,6120,v,07:00.1,1,1,2,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.220414845
8000,6 months ago,dubai,68687,q,07:00.0,6,2,8,2,XYXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00231445
40000,,dubai,2116,I,07:00.0,1,2,2,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.972274524
11500,,dubai,50950,X,07:00.0,5,2,9,1,X0_X0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.488176191
13000,,dubai,70860,V,07:00.0,6,1,7,1,_0__0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.478748489
66900,,dubai,1171,A,07:00.1,1,3,7,1,XX_X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.804433674
595000,1 week ago,dubai,889,p,07:00.0,8,2,9,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.644289056
159000,,dubai,80808,U,07:00.1,8,3,,0,X0X0X,2,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.997146463
4900,1 day ago,dubai,53215,k,07:00.0,5,2,1,1,X___X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.60935102
4500,4 months ago,dubai,44241,n,07:00.0,4,3,1,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.680538597
4900,2 weeks ago,dubai,44676,t,07:00.0,4,2,6,2,XXY_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.012265696
12000,1 day ago,dubai,11722,u,07:00.0,1,2,2,2,XX_YY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.869746003
5000,3 months ago,dubai,97933,k,07:00.0,3,2,9,2,Y_YXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.82411548
23000,,dubai,1139,CC,07:00.1,1,2,3,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.774969174
4900,2 weeks ago,dubai,75955,x,07:00.0,5,3,7,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.133636144
580000,,dubai,10001,I,07:00.0,1,2,,0,X000X,3,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.443782343
735000,,dubai,611,T,07:00.1,1,2,6,1,_XX,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.534624221
4900,,dubai,12911,K,07:00.1,1,3,2,1,X__XX,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959937945
19500,1 month ago,dubai,22260,l,07:00.0,2,3,6,1,XXX_0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.817450808
260000,,dubai,19000,H,07:00.1,1,1,9,1,__000,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.895949522
179000,,dubai,99000,N,07:00.1,9,2,,0,XX000,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.989180014
6500,19 hours ago,dubai,90056,z,07:00.0,5,1,6,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.908443392
20000,5 months ago,dubai,88827,b,07:00.0,8,3,2,1,XXX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.946718059
115000,3 weeks ago,dubai,1003,h,07:00.0,1,1,3,1,_00_,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.887920429
17000,7 months ago,dubai,3960,e,07:00.0,3,1,6,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.727454378
8500,1 month ago,dubai,53952,a,07:00.0,5,2,2,1,X__X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.385568079
46000,1 day ago,dubai,2133,u,07:00.0,3,2,1,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.876247667
20900,,dubai,33636,X,07:00.0,3,3,6,2,XXYXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.635755205
25000,,dubai,1540,C,07:00.0,1,1,4,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.805310755
7900,6 months ago,dubai,31513,m,07:00.0,1,2,3,2,YX_XY,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.810301726
350000,,dubai,455,D,07:00.1,5,2,4,1,_XX,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.982655752
5900,8 months ago,dubai,26633,n,07:00.0,3,2,6,2,_YYXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.802361598
7000,3 days ago,dubai,61090,v,07:00.0,1,1,6,1,__0_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.099431784
14700,,dubai,7993,K,07:00.1,9,2,3,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.567969213
3200,3 months ago,dubai,81778,t,07:00.0,7,2,8,2,Y_XXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.754107462
735000,,dubai,611,E,07:00.1,1,2,6,1,_XX,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.228576532
4900,2 weeks ago,dubai,72282,p,07:00.0,2,3,7,1,_XX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.193856495
20000,6 months ago,dubai,7430,m,07:00.0,3,1,4,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81328584
18000,6 months ago,dubai,59001,a,07:00.0,1,1,5,1,__00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.602761824
82000,,dubai,66066,R,07:00.1,6,4,,0,XX0XX,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.432809136
60000,4 months ago,dubai,5321,r,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.413035954
5500,2 weeks ago,dubai,54032,x,07:00.0,2,1,3,1,__0__,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.986067154
6500,4 months ago,dubai,20078,aa,07:00.0,2,1,7,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.151054148
4500,2 weeks ago,dubai,19625,b,07:00.0,1,1,2,1,_____,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.828350213
170000,2 months ago,dubai,2001,t,07:00.0,1,1,2,1,_00_,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.678790103
4500,1 week ago,dubai,92340,e,07:00.0,2,1,3,1,____0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.863974292
150000,3 weeks ago,dubai,7100,n,07:00.0,1,1,7,1,__00,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.879232173
419900,,dubai,440,W,07:00.1,4,2,,0,XX0,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.143090867
4900,2 weeks ago,dubai,55787,p,07:00.0,5,2,7,2,XXY_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.544450195
20000,1 month ago,dubai,17977,a,07:00.0,7,3,1,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.303976713
9900,,dubai,80076,N,07:00.0,6,1,7,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.555818686
18500,,dubai,6870,DD,07:00.0,6,1,7,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.540716419
130000,,dubai,1974,AA,07:00.1,1,1,4,1,____,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000473075
8000,3 days ago,dubai,98006,z,07:00.0,6,1,8,1,__00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2942781
55000,,dubai,77177,B,07:00.1,7,4,1,1,XX_XX,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.153038246
